Year,movieID,Actor_ID,Ethnicity,order,dob,age
1987,tt0093215,nm0202966,0,9,1956,31
1987,tt0093220,nm0200455,4,3,1922,65
1987,tt0093223,nm0001080,6,1,1948,39
1987,tt0093227,nm0665327,3,8,1920,67
1987,tt0093260,nm0001737,6,2,1950,37
1987,tt0093260,nm0002994,6,4,1914,73
1987,tt0093260,nm0507187,6,5,1946,41
1987,tt0093260,nm0769974,6,10,1922,65
1987,tt0093260,nm0293466,6,16,1923,64
1987,tt0093277,nm0001574,6,4,1955,32
1987,tt0093277,nm0341055,6,14,1944,43
1987,tt0093278,nm0001406,6,7,1952,35
1987,tt0192175,nm0641197,6,1,1912,75
1987,tt0192175,nm0179478,3,2,1920,67
1987,tt0192175,nm0802325,6,3,1908,79
1987,tt0192175,nm0000305,4,6,1908,79
1987,tt0192175,nm0124889,6,7,1916,71
1987,tt0192175,nm0131985,4,8,1934,53
1987,tt0093378,nm0005246,4,2,1962,25
1987,tt0093405,nm0005389,3,7,1959,28
1987,tt0093407,nm0000415,6,2,1965,22
1987,tt0093424,nm0000655,6,1,1961,26
1987,tt0093424,nm0000321,6,2,1950,37
1987,tt0093428,nm0722636,6,5,1944,43
1987,tt0093428,nm0444584,6,11,1916,71
1987,tt0093428,nm0331770,6,12,1924,63
1987,tt0093440,nm0001822,6,2,1930,57
1987,tt0093440,nm0001583,4,4,1935,52
1987,tt0093440,nm0069608,6,10,1919,68
1987,tt0093440,nm0151405,6,11,1935,52
1987,tt0093467,nm0711058,6,9,1944,43
1987,tt0093467,nm0749490,6,12,1956,31
1987,tt0093476,nm0000350,6,2,1951,36
1987,tt0093476,nm0000643,6,6,1933,54
1987,tt0093476,nm0000892,6,14,1960,27
1987,tt0093477,nm0000917,6,6,1930,57
1987,tt0093483,nm0934113,6,5,1942,45
1987,tt0093489,nm0000596,6,5,1947,40
1987,tt0093507,nm0000185,6,1,1957,30
1987,tt0093507,nm0000863,4,4,1924,63
1987,tt0093509,nm0001798,6,7,1944,43
1987,tt0093509,nm0348409,6,9,1945,42
1987,tt0093509,nm0341055,6,11,1944,43
1987,tt0093560,nm0870729,6,10,1952,35
1987,tt0093565,nm0000115,6,2,1964,23
1987,tt0093565,nm0100566,6,6,1930,57
1987,tt0093565,nm0149923,4,9,1905,82
1987,tt0093565,nm0341055,6,14,1944,43
1987,tt0093596,nm0000313,6,1,1949,38
1987,tt0093596,nm0666256,6,7,1954,33
1987,tt0093605,nm0000448,6,3,1940,47
1987,tt0093605,nm0263283,6,11,1948,39
1987,tt0093629,nm0247672,6,6,1967,20
1987,tt0093638,nm0001642,4,4,1950,37
1987,tt0093638,nm0001826,6,8,1935,52
1987,tt0093640,nm0000707,6,3,1959,28
1987,tt0093640,nm0003318,3,5,1913,74
1987,tt0093654,nm0247720,6,18,1946,41
1987,tt0093658,nm0336335,6,4,1926,61
1987,tt0093660,nm0000659,6,1,1942,45
1987,tt0093660,nm0000377,6,2,1947,40
1987,tt0093660,nm0001500,6,4,1912,75
1987,tt0093660,nm0916434,6,6,1924,63
1987,tt0093660,nm0926235,4,7,1921,66
1987,tt0093660,nm0697733,6,9,1913,74
1987,tt0093660,nm0921746,0,18,1947,40
1987,tt0089715,nm0233209,6,4,1928,59
1987,tt0093690,nm0775870,3,5,1940,47
1987,tt0093690,nm0191783,0,8,1940,47
1987,tt0093692,nm0298750,4,7,1944,43
1987,tt0093693,nm0001522,6,6,1928,59
1987,tt0093737,nm0242972,6,5,1901,86
1987,tt0093737,nm0348409,6,16,1945,42
1987,tt0093748,nm0000188,6,1,1945,42
1987,tt0093748,nm0001006,6,2,1950,37
1987,tt0093748,nm0235022,6,9,1923,64
1987,tt0093748,nm0677959,4,16,1912,75
1987,tt0093756,nm0083345,6,15,1908,79
1987,tt0093760,nm0004282,6,8,1930,57
1987,tt0093760,nm0002994,6,10,1914,73
1987,tt0093777,nm0419273,6,12,1944,43
1987,tt0093779,nm0001406,6,12,1952,35
1987,tt0095904,nm0001557,6,2,1958,29
1987,tt0095904,nm0908647,6,18,1917,70
1987,tt0127745,nm0293659,6,1,1920,67
1987,tt0093822,nm0000115,6,1,1964,23
1987,tt0093822,nm0001235,6,5,1955,32
1987,tt0093820,nm0885707,4,2,1938,49
1987,tt0095977,nm0557956,6,4,1948,39
1987,tt0093853,nm0027323,4,4,1926,61
1987,tt0093853,nm0132930,6,11,1923,64
1987,tt0093853,nm0398338,4,12,1927,60
1987,tt0093854,nm0250436,4,10,1928,59
1987,tt0093855,nm0450810,4,5,1916,71
1987,tt0093855,nm0369896,6,7,1912,75
1987,tt0093891,nm0000863,4,2,1924,63
1987,tt0093894,nm0001433,0,3,1939,48
1987,tt0093912,nm0001557,6,4,1958,29
1987,tt0189070,nm0095368,6,3,1930,57
1987,tt0189070,nm0131985,4,11,1934,53
1987,tt0189070,nm0004931,6,12,1917,70
1987,tt0093940,nm0912001,6,6,1920,67
1987,tt0093940,nm0001577,6,10,1911,76
1987,tt0093969,nm0000321,6,2,1950,37
1987,tt0093980,nm0000655,6,1,1961,26
1987,tt0093986,nm0230335,6,7,1953,34
1987,tt0094006,nm0000655,6,1,1961,26
1987,tt0094006,nm0137142,6,13,1934,53
1987,tt0094007,nm0000080,6,8,1915,72
1987,tt0094008,nm0000297,6,1,1949,38
1987,tt0094008,nm0000211,6,2,1956,31
1987,tt0094008,nm0001583,4,4,1935,52
1987,tt0094012,nm0001006,6,2,1950,37
1987,tt0094012,nm0001548,6,3,1953,34
1987,tt0094020,nm0000213,6,3,1971,16
1987,tt0094025,nm0000377,6,1,1947,40
1987,tt0094033,nm0000664,6,1,1952,35
1987,tt0094035,nm0542558,0,12,1948,39
1987,tt0137291,nm0000889,6,1,1948,39
1987,tt0094056,nm0000834,6,2,1950,37
1987,tt0094056,nm0000211,6,3,1956,31
1987,tt0094056,nm0666256,6,4,1954,33
1987,tt0094072,nm0001319,6,1,1951,36
1987,tt0094072,nm0000263,6,2,1951,36
1987,tt0094072,nm0859450,4,3,1949,38
1987,tt0094074,nm0178114,6,4,1922,65
1987,tt0094074,nm0000446,6,9,1961,26
1987,tt0094074,nm0064235,6,15,1909,78
1987,tt0094075,nm0633271,4,18,1913,74
1987,tt0094078,nm0178114,6,5,1922,65
1987,tt0092034,nm0626259,6,4,1941,46
1987,tt0092034,nm0001642,4,6,1950,37
1987,tt0092034,nm0001922,6,8,1911,76
1987,tt0094118,nm0293466,6,14,1923,64
1987,tt0092070,nm0000261,6,1,1951,36
1987,tt0094138,nm0001311,6,7,1931,56
1987,tt0094140,nm0000855,6,6,1939,48
1987,tt0094148,nm0000268,6,1,1941,46
1987,tt0094155,nm0000377,6,1,1947,40
1987,tt0094169,nm0641939,6,1,1941,46
1987,tt0094169,nm0862937,6,6,1919,68
1987,tt0094169,nm0004920,6,8,1952,35
1987,tt0094188,nm0394588,6,5,1911,76
1987,tt0094188,nm0605923,6,6,1908,79
1987,tt0096341,nm0001421,6,1,1925,62
1987,tt0094226,nm0165101,6,10,1959,28
1987,tt0094288,nm0131974,6,4,1953,34
1987,tt0094304,nm0001235,6,13,1955,32
1987,tt0094315,nm0000012,6,1,1908,79
1987,tt0094315,nm0001273,6,2,1893,94
1987,tt0094315,nm0001637,4,3,1911,76
1987,tt0094315,nm0815433,6,4,1909,78
1987,tt0094315,nm0001013,6,5,1921,66
1987,tt0094315,nm0005460,6,9,1953,34
1987,tt0094318,nm0000276,6,2,1971,16
1987,tt0094332,nm0000215,6,3,1946,41
1987,tt0121864,nm0139801,6,1,1929,58
1987,tt0191663,nm0124889,6,1,1916,71
1987,tt0191663,nm0131985,4,4,1934,53
1988,tt0094593,nm0000999,6,7,1919,69
1988,tt0094593,nm0048256,3,15,1907,81
1988,tt0094593,nm0808401,0,16,1916,72
1988,tt0094612,nm0870729,6,11,1952,36
1988,tt0094631,nm0001001,6,1,1940,48
1988,tt0094631,nm0419273,6,6,1944,44
1988,tt0092532,nm0608632,6,2,1959,29
1988,tt0094642,nm0001768,6,8,1925,63
1988,tt0094642,nm0001119,6,9,1922,66
1988,tt0094669,nm0001811,6,1,1921,67
1988,tt0094669,nm0000002,6,2,1924,64
1988,tt0094669,nm0001453,6,5,1932,56
1988,tt0094678,nm0280242,6,4,1913,75
1988,tt0094678,nm0318527,6,9,1908,80
1988,tt0095169,nm0550318,6,3,1935,53
1988,tt0095169,nm0058117,6,10,1922,66
1988,tt0094731,nm0000297,6,2,1949,39
1988,tt0094731,nm0086198,6,4,1923,65
1988,tt0094739,nm0750658,6,9,1954,34
1988,tt0094739,nm0182661,6,10,1933,55
1988,tt0094739,nm0341055,6,14,1944,44
1988,tt0094744,nm0786800,6,13,1909,79
1988,tt0094744,nm0864851,6,14,1917,71
1988,tt0094752,nm0011105,6,4,1926,62
1988,tt0094761,nm0784171,0,6,1919,69
1988,tt0094768,nm0271165,6,8,1952,36
1988,tt0094768,nm0001777,6,9,1936,52
1988,tt0094783,nm0000707,6,2,1959,29
1988,tt0094783,nm0384696,4,4,1922,66
1988,tt0094783,nm0086469,6,7,1929,59
1988,tt0094792,nm0202966,0,12,1956,32
1988,tt0094799,nm0382676,6,12,1927,61
1988,tt0094799,nm0001488,6,18,1959,29
1988,tt0094812,nm0000215,6,2,1946,42
1988,tt0094824,nm0821041,6,2,1919,69
1988,tt0094824,nm0581277,6,4,1923,65
1988,tt0094824,nm0001642,4,11,1950,38
1988,tt0094824,nm0000331,6,12,1943,45
1988,tt0094824,nm0000101,6,13,1952,36
1988,tt0094850,nm0001119,6,1,1922,66
1988,tt0094850,nm0250436,4,6,1928,60
1988,tt0268096,nm0202966,0,4,1956,32
1988,tt0094884,nm0000834,6,2,1950,38
1988,tt0094884,nm0001826,6,18,1935,53
1988,tt0094889,nm0000223,6,3,1963,25
1988,tt0094889,nm0001488,6,6,1959,29
1988,tt0094890,nm0000747,6,1,1908,80
1988,tt0094890,nm0002025,6,4,1911,77
1988,tt0094890,nm0318527,6,5,1908,80
1988,tt0094890,nm0001788,6,10,1909,79
1988,tt0094894,nm0000576,6,1,1960,28
1988,tt0092783,nm0000855,6,5,1939,49
1988,tt0094910,nm0000101,6,1,1952,36
1988,tt0094910,nm0937387,6,13,1953,35
1988,tt0092493,nm0576851,6,3,1934,54
1988,tt0094921,nm0001849,6,15,1964,24
1988,tt0094933,nm0001648,6,3,1946,42
1988,tt0094933,nm0827663,6,4,1957,31
1988,tt0094933,nm0666256,6,9,1954,34
1988,tt0094934,nm0382676,6,3,1927,61
1988,tt0094939,nm0000305,4,1,1908,80
1988,tt0094939,nm0868123,3,2,1925,63
1988,tt0094939,nm0004931,6,7,1917,71
1988,tt0094946,nm0821041,6,8,1919,69
1988,tt0094947,nm0622450,6,6,1905,83
1988,tt0094961,nm0569000,6,4,1922,66
1988,tt0094961,nm0001637,4,5,1911,77
1988,tt0094961,nm0525601,5,7,1904,84
1988,tt0094961,nm0507569,6,15,1922,66
1988,tt0094965,nm0001642,4,1,1950,38
1988,tt0094965,nm0912001,6,3,1920,68
1988,tt0094965,nm0001959,6,4,1958,30
1988,tt0094969,nm0263283,6,10,1948,40
1988,tt0360505,nm0386944,6,5,1889,99
1988,tt0095016,nm0000614,6,2,1946,42
1988,tt0095016,nm0000889,6,3,1948,40
1988,tt0095036,nm0001475,6,1,1945,43
1988,tt0095036,nm0192963,6,14,1965,23
1988,tt0095036,nm0550685,4,15,1923,65
1988,tt0095082,nm0410347,6,6,1950,38
1988,tt0095089,nm0853549,6,7,1953,35
1988,tt0095107,nm0083345,6,6,1908,80
1988,tt0095119,nm0165101,6,8,1959,29
1988,tt0095174,nm0000148,6,1,1942,46
1988,tt0095178,nm0001557,6,7,1958,30
1988,tt0095179,nm0124834,6,10,1968,20
1988,tt0095186,nm0580565,6,3,1907,81
1988,tt0095188,nm0000331,6,1,1943,45
1988,tt0095188,nm0641870,6,3,1916,72
1988,tt0095238,nm0000897,4,4,1904,84
1988,tt0095238,nm0942863,6,5,1918,70
1988,tt0192080,nm0124889,6,3,1916,72
1988,tt0192080,nm0125426,6,4,1915,73
1988,tt0095253,nm0000101,6,1,1952,36
1988,tt0095253,nm0001006,6,2,1950,38
1988,tt0095271,nm0640486,6,11,1952,36
1988,tt0095280,nm0000655,6,4,1961,27
1988,tt0097493,nm0000213,6,1,1971,17
1988,tt0097493,nm0000225,6,2,1969,19
1988,tt0095304,nm0000350,6,12,1951,37
1988,tt0095316,nm0706554,6,10,1936,52
1988,tt0095326,nm0001056,6,2,1932,56
1988,tt0095326,nm0001006,6,3,1950,38
1988,tt0095333,nm0001788,6,4,1909,79
1988,tt0095348,nm0005540,0,1,1958,30
1988,tt0095357,nm0131974,6,2,1953,35
1988,tt0095357,nm0550318,6,3,1935,53
1988,tt0095357,nm0001013,6,6,1921,67
1988,tt0095357,nm0604420,6,7,1933,55
1988,tt0095382,nm0001283,0,1,1936,52
1988,tt0095389,nm0921746,0,9,1947,41
1988,tt0095415,nm0000576,6,13,1960,28
1988,tt0095420,nm0928720,6,8,1953,35
1988,tt0095428,nm0505225,6,12,1947,41
1988,tt0095484,nm0889245,6,6,1909,79
1988,tt0095489,nm0385757,6,1,1924,64
1988,tt0095489,nm0259984,4,4,1914,74
1988,tt0095496,nm0000297,6,1,1949,39
1988,tt0095496,nm0163816,4,5,1912,76
1988,tt0095496,nm0233209,6,6,1928,60
1988,tt0095502,nm0000031,6,1,1907,81
1988,tt0095502,nm0285301,6,3,1909,79
1988,tt0096280,nm0001758,6,5,1957,31
1988,tt0095519,nm0001406,6,3,1952,36
1988,tt0095519,nm0557956,6,4,1948,40
1988,tt0095519,nm0046373,6,18,1914,74
1988,tt0095532,nm0001627,0,1,1927,61
1988,tt0095532,nm0222643,0,7,1949,39
1988,tt0095993,nm0001133,6,3,1938,50
1988,tt0095593,nm0000349,6,8,1962,26
1988,tt0095626,nm0000314,3,1,1921,67
1988,tt0095626,nm0179786,6,7,1914,74
1988,tt0095626,nm0409869,6,8,1914,74
1988,tt0221395,nm0000263,6,7,1951,37
1988,tt0221395,nm0001101,6,18,1947,41
1988,tt0095631,nm0001433,0,3,1939,49
1988,tt0095631,nm0001311,6,12,1931,57
1988,tt0095638,nm0827663,6,9,1957,31
1988,tt0095640,nm0001133,6,3,1938,50
1988,tt0097889,nm0000730,6,3,1921,67
1988,tt0097889,nm0233306,0,9,1934,54
1988,tt0095647,nm0242656,6,11,1956,32
1988,tt0095652,nm0000892,6,1,1960,28
1988,tt0095652,nm0001804,4,7,1960,28
1988,tt0095654,nm0000377,6,1,1947,41
1988,tt0095665,nm0000053,6,2,1917,71
1988,tt0095665,nm0000002,6,3,1924,64
1988,tt0095687,nm0000101,6,1,1952,36
1988,tt0095690,nm0608632,6,5,1959,29
1988,tt0095690,nm0192351,6,17,1932,56
1988,tt0095705,nm0001544,6,4,1920,68
1988,tt0095705,nm0001421,6,5,1925,63
1988,tt0095705,nm0341055,6,15,1944,44
1988,tt0095716,nm0848560,6,7,1934,54
1988,tt0063338,nm0219062,6,7,1909,79
1988,tt0094455,nm0578412,6,16,1917,71
1988,tt0093744,nm0775870,3,11,1940,48
1988,tt0095726,nm0000268,6,2,1941,47
1988,tt0093624,nm0043751,6,5,1916,72
1988,tt0095741,nm0000643,6,2,1933,55
1988,tt0095741,nm0550685,4,9,1923,65
1988,tt0100261,nm0001421,6,3,1925,63
1988,tt0095742,nm0247672,6,2,1967,21
1988,tt0095836,nm0001235,6,2,1955,33
1988,tt0095836,nm0004920,6,4,1952,36
1988,tt0095875,nm0821041,6,9,1919,69
1988,tt0095877,nm0725846,6,9,1952,36
1988,tt0095897,nm0001319,6,2,1951,37
1988,tt0095897,nm0912001,6,4,1920,68
1988,tt0095903,nm0000889,6,3,1948,40
1988,tt0095924,nm0366509,6,2,1952,36
1988,tt0095924,nm0372271,6,8,1923,65
1988,tt0095924,nm0725846,6,9,1952,36
1988,tt0095927,nm0624510,6,9,1957,31
1988,tt0095930,nm0001859,6,4,1920,68
1988,tt0095930,nm0941125,6,16,1921,67
1989,tt0095925,nm0000448,6,1,1940,49
1988,tt0095953,nm0786860,6,7,1956,32
1988,tt0095953,nm0421087,6,8,1954,34
1988,tt0095956,nm0001077,4,2,1926,62
1988,tt0095963,nm0419273,6,15,1944,44
1988,tt0095978,nm0001478,6,6,1925,63
1988,tt0095978,nm0550318,6,7,1935,53
1988,tt0095978,nm0727051,6,10,1935,53
1988,tt0096003,nm0000044,6,1,1913,75
1988,tt0096003,nm0165101,6,3,1959,29
1988,tt0096018,nm0384696,4,8,1922,66
1988,tt0096037,nm0000746,6,3,1967,21
1988,tt0096039,nm0566478,6,3,1945,43
1988,tt0096054,nm0784171,0,5,1919,69
1988,tt0189071,nm0131985,4,3,1934,54
1988,tt0189071,nm0424318,6,5,1923,65
1988,tt0189072,nm0131985,4,3,1934,54
1988,tt0096061,nm0000261,6,2,1951,37
1988,tt0096061,nm0001234,3,3,1918,70
1988,tt0096061,nm0001406,6,7,1952,36
1988,tt0096061,nm0000053,6,8,1917,71
1988,tt0096072,nm0000977,6,1,1941,47
1988,tt0096073,nm0000193,6,1,1962,26
1988,tt0096087,nm0000385,4,2,1944,44
1988,tt0096094,nm0259984,4,9,1914,74
1988,tt0096156,nm0000308,6,2,1917,71
1988,tt0096159,nm0382122,6,14,1958,30
1988,tt0096161,nm0137142,6,7,1934,54
1988,tt0096166,nm0110398,6,3,1940,48
1988,tt0096166,nm0000349,6,6,1962,26
1988,tt0096166,nm0202966,0,7,1956,32
1988,tt0096171,nm0001319,6,1,1951,37
1988,tt0096180,nm0000169,6,2,1946,42
1988,tt0096180,nm0000293,6,4,1959,29
1988,tt0096193,nm0000446,6,4,1961,27
1988,tt0096193,nm0001826,6,9,1935,53
1988,tt0096193,nm0000551,6,15,1963,25
1988,tt0096200,nm0000215,6,2,1946,42
1988,tt0096223,nm0034305,6,16,1962,26
1988,tt0096256,nm0202966,0,2,1956,32
1988,tt0096256,nm0419273,6,5,1944,44
1988,tt0096259,nm0000747,6,1,1908,80
1988,tt0096267,nm0000664,6,1,1952,36
1988,tt0096267,nm0001453,6,2,1932,56
1988,tt0096271,nm0168918,6,8,1943,45
1988,tt0096294,nm0000198,6,2,1958,30
1988,tt0096294,nm0131974,6,4,1953,35
1988,tt0096294,nm0728132,6,7,1949,39
1988,tt0096302,nm0640486,6,8,1952,36
1988,tt0096316,nm0000313,6,1,1949,39
1988,tt0096316,nm0000260,6,2,1956,32
1988,tt0096316,nm0002078,6,4,1936,52
1988,tt0096316,nm0000225,6,7,1969,19
1988,tt0096320,nm0639385,6,9,1925,63
1988,tt0096332,nm0001745,6,9,1951,37
1988,tt0096380,nm0001959,6,3,1958,30
1988,tt0096380,nm0697733,6,7,1913,75
1988,tt0098619,nm0001826,6,12,1935,53
1988,tt0096425,nm0542558,0,8,1948,40
1988,tt0096426,nm0722636,6,14,1944,44
1988,tt0096446,nm0000863,4,6,1924,64
1988,tt0096463,nm0000148,6,2,1942,46
1988,tt0096463,nm0000349,6,5,1962,26
1988,tt0096463,nm0247691,6,11,1930,58
1988,tt0096487,nm0000551,6,5,1963,25
1988,tt0096487,nm0001588,6,8,1919,69
1988,tt0096487,nm0001417,6,13,1921,67
1989,tt0096744,nm0607703,6,5,1959,30
1989,tt0096757,nm0593192,6,5,1918,71
1989,tt0096794,nm0000377,6,1,1947,42
1989,tt0096794,nm0202966,0,7,1956,33
1989,tt0096794,nm0355083,6,11,1963,26
1989,tt0101366,nm0131985,4,2,1934,55
1989,tt0101366,nm0124834,6,11,1968,21
1989,tt0096874,nm0000223,6,5,1963,26
1989,tt0096874,nm0000708,6,9,1966,23
1989,tt0096874,nm0000704,6,18,1981,8
1989,tt0096911,nm0000843,6,7,1931,58
1989,tt0096918,nm0601930,6,4,1929,60
1989,tt0096918,nm0769791,6,9,1900,89
1989,tt0096921,nm0000225,6,2,1969,20
1989,tt0096921,nm0000719,4,6,1939,50
1989,tt0096926,nm0000734,6,17,1906,83
1989,tt0096926,nm0001478,6,18,1925,64
1989,tt0096931,nm0027323,4,3,1926,63
1989,tt0096943,nm0000056,6,1,1925,64
1989,tt0096943,nm0142746,6,12,1949,40
1989,tt0096952,nm0225055,5,10,1932,57
1989,tt0096953,nm0001642,4,14,1950,39
1989,tt0096953,nm0005246,4,17,1962,27
1989,tt0096969,nm0000855,6,3,1939,50
1989,tt0096969,nm0913175,6,16,1961,28
1989,tt0096976,nm0001013,6,6,1921,68
1989,tt0096734,nm0857475,4,8,1906,83
1989,tt0096734,nm0330198,6,10,1906,83
1989,tt0097001,nm0727051,6,10,1935,54
1989,tt0097001,nm0001478,6,13,1925,64
1989,tt0097008,nm0399839,6,7,1956,33
1989,tt0097027,nm0000576,6,2,1960,29
1989,tt0097027,nm0749490,6,14,1956,33
1989,tt0097028,nm0002078,6,4,1936,53
1989,tt0097044,nm0641939,6,3,1941,48
1989,tt0097044,nm0341055,6,7,1944,45
1989,tt0099242,nm0000198,6,1,1958,31
1989,tt0099242,nm0001826,6,6,1935,54
1989,tt0099242,nm0401000,6,14,1920,69
1989,tt0097081,nm0001552,5,1,1932,57
1989,tt0097100,nm0001080,6,2,1948,41
1989,tt0097109,nm0822034,4,7,1908,81
1989,tt0097109,nm0001471,6,8,1926,63
1989,tt0097109,nm0348409,6,9,1945,44
1989,tt0097109,nm0937387,6,14,1953,36
1989,tt0097116,nm0001101,6,1,1947,42
1989,tt0097116,nm0000707,6,3,1959,30
1989,tt0097116,nm0676973,6,4,1953,36
1989,tt0097116,nm0000978,6,5,1913,76
1989,tt0097116,nm0410622,6,10,1981,8
1989,tt0097116,nm0192963,6,14,1965,24
1989,tt0097125,nm0000198,6,1,1958,31
1989,tt0097142,nm0001101,6,2,1947,42
1989,tt0097142,nm0000834,6,4,1950,39
1989,tt0097166,nm0001235,6,3,1955,34
1989,tt0097166,nm0000837,6,4,1945,44
1989,tt0097162,nm0000708,6,3,1966,23
1989,tt0097171,nm0247672,6,1,1967,22
1989,tt0097165,nm0516093,6,9,1914,75
1989,tt0140945,nm0386944,6,10,1889,100
1989,tt0140945,nm0484808,6,12,1919,70
1989,tt0097211,nm0642145,6,5,1946,43
1989,tt0097216,nm0002039,3,3,1922,67
1989,tt0097216,nm0000168,0,16,1948,41
1989,tt0097235,nm0642675,6,7,1926,63
1989,tt0097236,nm0001453,6,4,1932,57
1989,tt0097239,nm0001788,6,2,1909,80
1989,tt0097239,nm0000101,6,3,1952,37
1989,tt0097239,nm0526985,6,4,1949,40
1989,tt0097240,nm0001488,6,2,1959,30
1989,tt0097243,nm0000215,6,5,1946,43
1989,tt0097243,nm0000008,6,6,1924,65
1989,tt0097322,nm0000313,6,1,1949,40
1989,tt0097322,nm0000977,6,3,1941,48
1989,tt0097328,nm0750658,6,8,1954,35
1989,tt0097334,nm0604976,6,11,1958,31
1989,tt0097334,nm0289038,6,13,1939,50
1989,tt0097336,nm0000056,6,1,1925,64
1989,tt0097336,nm0000889,6,3,1948,41
1989,tt0097336,nm0175912,4,12,1935,54
1989,tt0097341,nm0000719,4,1,1939,50
1989,tt0097351,nm0000044,6,7,1913,76
1989,tt0097351,nm0001844,6,8,1963,26
1989,tt0097366,nm0000331,6,1,1943,46
1989,tt0097368,nm0000655,6,1,1961,28
1989,tt0097388,nm0192963,6,13,1965,24
1989,tt0097390,nm0001522,6,2,1928,61
1989,tt0097428,nm0000101,6,2,1952,37
1989,tt0097428,nm0001548,6,5,1953,36
1989,tt0097438,nm0000225,6,1,1969,20
1989,tt0097438,nm0491590,6,7,1938,51
1989,tt0097441,nm0348409,6,11,1945,44
1989,tt0096870,nm0001191,6,1,1966,23
1989,tt0096870,nm0000708,6,3,1966,23
1989,tt0096870,nm0601930,6,15,1929,60
1989,tt0097457,nm0000213,6,2,1971,18
1989,tt0097457,nm0230335,6,3,1953,36
1989,tt0097457,nm0006752,6,7,1921,68
1989,tt0097474,nm0263283,6,11,1948,41
1989,tt0097481,nm0001640,0,2,1940,49
1989,tt0097500,nm0368836,4,5,1917,72
1989,tt0097523,nm0001548,6,1,1953,36
1989,tt0097527,nm0000448,6,1,1940,49
1989,tt0097530,nm0236519,6,8,1945,44
1989,tt0097530,nm0001311,6,11,1931,58
1989,tt0097530,nm0182661,6,12,1933,56
1989,tt0097553,nm0001344,6,7,1952,37
1989,tt0097567,nm0069608,6,8,1919,70
1989,tt0097567,nm0339452,6,11,1924,65
1989,tt0097570,nm0000260,6,3,1956,33
1989,tt0097579,nm0000719,4,2,1939,50
1989,tt0097579,nm0711058,6,4,1944,45
1989,tt0095379,nm0803238,6,13,1914,75
1989,tt0097607,nm0000834,6,2,1950,39
1989,tt0097613,nm0000215,6,3,1946,43
1989,tt0097613,nm0001768,6,6,1925,64
1989,tt0097613,nm0000614,6,7,1946,43
1989,tt0097637,nm0001798,6,3,1944,45
1989,tt0097637,nm0642145,6,4,1946,43
1989,tt0097670,nm0000314,3,1,1921,68
1989,tt0097670,nm0001176,6,10,1972,17
1989,tt0097700,nm0000838,6,9,1960,29
1989,tt0097714,nm0001583,4,5,1935,54
1989,tt0097731,nm0000377,6,1,1947,42
1989,tt0097731,nm0786860,6,11,1956,33
1989,tt0097737,nm0001077,4,2,1926,63
1989,tt0097737,nm0827663,6,4,1957,32
1989,tt0097755,nm0001777,6,2,1936,53
1989,tt0097756,nm0000415,6,2,1965,24
1989,tt0305769,nm0673932,6,9,1977,12
1989,tt0097758,nm0827663,6,3,1957,32
1989,tt0097758,nm0001844,6,6,1963,26
1989,tt0097790,nm0000263,6,13,1951,38
1989,tt0097815,nm0000297,6,1,1949,40
1989,tt0095608,nm0034305,6,9,1962,27
1989,tt0097882,nm0000120,6,5,1962,27
1989,tt0097892,nm0005460,6,2,1953,36
1989,tt0100211,nm0002078,6,3,1936,53
1989,tt0097938,nm0775870,3,4,1940,49
1989,tt0095722,nm0000115,6,8,1964,25
1989,tt0095722,nm0000555,6,12,1959,30
1989,tt0097965,nm0703362,6,5,1908,81
1989,tt0097967,nm0000664,6,1,1952,37
1989,tt0098022,nm0000060,6,2,1916,73
1989,tt0098067,nm0000188,6,1,1945,44
1989,tt0098067,nm0005460,6,2,1953,36
1989,tt0098067,nm0001548,6,5,1953,36
1989,tt0098068,nm0001642,4,1,1950,39
1989,tt0098068,nm0002148,6,2,1946,43
1989,tt0098068,nm0750658,6,7,1954,35
1989,tt0098068,nm0419054,6,8,1930,59
1989,tt0098097,nm0382676,6,11,1927,62
1989,tt0098105,nm0550318,6,11,1935,54
1989,tt0098105,nm0083345,6,16,1908,81
1989,tt0098115,nm0000385,4,1,1944,45
1989,tt0098115,nm0103038,6,18,1979,10
1989,tt0098119,nm0005088,6,3,1953,36
1989,tt0098141,nm0000185,6,1,1957,32
1989,tt0098141,nm0001283,0,2,1936,53
1989,tt0098143,nm0382676,6,2,1927,62
1989,tt0098158,nm0218731,6,12,1929,60
1989,tt0098180,nm0000185,6,1,1957,32
1989,tt0098180,nm0001826,6,2,1935,54
1989,tt0098184,nm0000555,6,1,1959,30
1989,tt0098188,nm0000415,6,3,1965,24
1989,tt0098193,nm0431139,4,3,1921,68
1989,tt0098205,nm0007042,6,4,1917,72
1989,tt0098273,nm0382676,6,5,1927,62
1989,tt0098273,nm0058117,6,13,1922,67
1989,tt0098273,nm0642259,6,15,1951,38
1989,tt0098276,nm0775870,3,5,1940,49
1989,tt0098276,nm0697733,6,7,1913,76
1989,tt0098283,nm0000313,6,1,1949,40
1989,tt0098283,nm0000942,6,9,1924,65
1989,tt0098309,nm0750658,6,17,1954,35
1989,tt0098331,nm0000937,6,4,1939,50
1989,tt0098343,nm0001225,6,9,1924,65
1989,tt0098347,nm0002148,6,4,1946,43
1989,tt0098352,nm0641939,6,2,1941,48
1989,tt0098352,nm0673932,6,5,1977,12
